"","film","revenue","budget","language","popularity","runtime","vote average","vote count","id","release date","certification","genre","genre_txt","log_budget","log_revenue","log_popularity","budgtet_mill","rev_mil","year","lustrum","decade"
"3742","The Hateful Eight",155760117,4.4e+07,"en",15.59,188,7.7,9253,273248,2015-12-25,"R",37,"Western",17.5997001918825,18.8638276701836,2.74662968306969,440,1557.6,2015,"14-19","10-19"
"3743","13 Hours The Secret Soldiers of Benghazi",69411370,5e+07,"en",135265,144,7.1,1804,300671,2016-01-13,"R",28,"Action",17.7275335633924,18.0555612449109,11.8149910962893,500,694.11,2016,"14-19","10-19"
"3744","13 Hours The Secret Soldiers of Benghazi",69411370,5e+07,"en",135265,144,7.1,1804,300671,2016-01-13,"R",36,"History",17.7275335633924,18.0555612449109,11.8149910962893,500,694.11,2016,"14-19","10-19"
"3745","13 Hours The Secret Soldiers of Benghazi",69411370,5e+07,"en",135265,144,7.1,1804,300671,2016-01-13,"R",53,"Thriller",17.7275335633924,18.0555612449109,11.8149910962893,500,694.11,2016,"14-19","10-19"
"3746","Kung Fu Panda 3",521170825,1.45e+08,"en",18111,95,6.7,3292,140300,2016-01-23,"PG",28,"Action",18.7922443003848,20.0715884250557,9.80427476746454,1450,5211.71,2016,"14-19","10-19"
"3747","Kung Fu Panda 3",521170825,1.45e+08,"en",18111,95,6.7,3292,140300,2016-01-23,"PG",12,"Adventure",18.7922443003848,20.0715884250557,9.80427476746454,1450,5211.71,2016,"14-19","10-19"
"3748","Kung Fu Panda 3",521170825,1.45e+08,"en",18111,95,6.7,3292,140300,2016-01-23,"PG",16,"Animation",18.7922443003848,20.0715884250557,9.80427476746454,1450,5211.71,2016,"14-19","10-19"
"3749","Kung Fu Panda 3",521170825,1.45e+08,"en",18111,95,6.7,3292,140300,2016-01-23,"PG",35,"Comedy",18.7922443003848,20.0715884250557,9.80427476746454,1450,5211.71,2016,"14-19","10-19"
"3750","Kung Fu Panda 3",521170825,1.45e+08,"en",18111,95,6.7,3292,140300,2016-01-23,"PG",10751,"Family",18.7922443003848,20.0715884250557,9.80427476746454,1450,5211.71,2016,"14-19","10-19"
"3751","Deadpool",783100000,5.8e+07,"en",30248,108,7.6,21961,293660,2016-02-09,"R",28,"Action",17.8759535685107,20.4787709597212,10.3171853455708,580,7831,2016,"14-19","10-19"
"3752","Deadpool",783100000,5.8e+07,"en",30248,108,7.6,21961,293660,2016-02-09,"R",12,"Adventure",17.8759535685107,20.4787709597212,10.3171853455708,580,7831,2016,"14-19","10-19"
"3753","Deadpool",783100000,5.8e+07,"en",30248,108,7.6,21961,293660,2016-02-09,"R",35,"Comedy",17.8759535685107,20.4787709597212,10.3171853455708,580,7831,2016,"14-19","10-19"
"3754","Zootopia",1023784195,1.5e+08,"en",32812,109,7.7,11150,269149,2016-02-11,"PG",16,"Animation",18.8261458520605,20.7467715942831,10.3985495811226,1500,10237.84,2016,"14-19","10-19"
"3755","Zootopia",1023784195,1.5e+08,"en",32812,109,7.7,11150,269149,2016-02-11,"PG",12,"Adventure",18.8261458520605,20.7467715942831,10.3985495811226,1500,10237.84,2016,"14-19","10-19"
"3756","Zootopia",1023784195,1.5e+08,"en",32812,109,7.7,11150,269149,2016-02-11,"PG",10751,"Family",18.8261458520605,20.7467715942831,10.3985495811226,1500,10237.84,2016,"14-19","10-19"
"3757","Zootopia",1023784195,1.5e+08,"en",32812,109,7.7,11150,269149,2016-02-11,"PG",35,"Comedy",18.8261458520605,20.7467715942831,10.3985495811226,1500,10237.84,2016,"14-19","10-19"
"3758","10 Cloverfield Lane",108286421,1.5e+07,"en",14478,104,6.9,5125,333371,2016-03-10,"PG-13",18,"Drama",16.5235607590665,18.5002903209153,9.58038553485309,150,1082.86,2016,"14-19","10-19"
"3759","10 Cloverfield Lane",108286421,1.5e+07,"en",14478,104,6.9,5125,333371,2016-03-10,"PG-13",27,"Horror",16.5235607590665,18.5002903209153,9.58038553485309,150,1082.86,2016,"14-19","10-19"
"3760","10 Cloverfield Lane",108286421,1.5e+07,"en",14478,104,6.9,5125,333371,2016-03-10,"PG-13",878,"Science Fiction",16.5235607590665,18.5002903209153,9.58038553485309,150,1082.86,2016,"14-19","10-19"
"3761","10 Cloverfield Lane",108286421,1.5e+07,"en",14478,104,6.9,5125,333371,2016-03-10,"PG-13",53,"Thriller",16.5235607590665,18.5002903209153,9.58038553485309,150,1082.86,2016,"14-19","10-19"
"3762","Sing Street",13624522,4e+06,"en",13.25,106,8,1370,369557,2016-03-11,"PG-13",35,"Comedy",15.2018049190842,16.4273818153294,2.58399755243223,40,136.25,2016,"14-19","10-19"
"3763","Sing Street",13624522,4e+06,"en",13.25,106,8,1370,369557,2016-03-11,"PG-13",18,"Drama",15.2018049190842,16.4273818153294,2.58399755243223,40,136.25,2016,"14-19","10-19"
"3764","Sing Street",13624522,4e+06,"en",13.25,106,8,1370,369557,2016-03-11,"PG-13",10402,"Music",15.2018049190842,16.4273818153294,2.58399755243223,40,136.25,2016,"14-19","10-19"
"3765","Sing Street",13624522,4e+06,"en",13.25,106,8,1370,369557,2016-03-11,"PG-13",10749,"Romance",15.2018049190842,16.4273818153294,2.58399755243223,40,136.25,2016,"14-19","10-19"
"3766","Batman v Superman Dawn of Justice",873260194,2.5e+08,"en",24829,151,5.8,12868,209112,2016-03-23,"R",28,"Action",19.3369714758265,20.5877441152161,10.1197676038289,2500,8732.6,2016,"14-19","10-19"
"3767","Batman v Superman Dawn of Justice",873260194,2.5e+08,"en",24829,151,5.8,12868,209112,2016-03-23,"R",12,"Adventure",19.3369714758265,20.5877441152161,10.1197676038289,2500,8732.6,2016,"14-19","10-19"
"3768","Batman v Superman Dawn of Justice",873260194,2.5e+08,"en",24829,151,5.8,12868,209112,2016-03-23,"R",14,"Fantasy",19.3369714758265,20.5877441152161,10.1197676038289,2500,8732.6,2016,"14-19","10-19"
"3769","The Huntsman Winters War",164602163,1.15e+08,"en",16451,114,6.2,3333,290595,2016-04-06,"PG-13",28,"Action",18.5604426863275,18.9190419870687,9.70814154461942,1150,1646.02,2016,"14-19","10-19"
"3770","The Huntsman Winters War",164602163,1.15e+08,"en",16451,114,6.2,3333,290595,2016-04-06,"PG-13",12,"Adventure",18.5604426863275,18.9190419870687,9.70814154461942,1150,1646.02,2016,"14-19","10-19"
"3771","The Huntsman Winters War",164602163,1.15e+08,"en",16451,114,6.2,3333,290595,2016-04-06,"PG-13",18,"Drama",18.5604426863275,18.9190419870687,9.70814154461942,1150,1646.02,2016,"14-19","10-19"
"3772","The Jungle Book",966550600,1.75e+08,"en",27825,106,6.8,5811,278927,2016-04-07,"PG",12,"Adventure",18.9802965318878,20.6892442090964,10.2336901761437,1750,9665.51,2016,"14-19","10-19"
"3773","The Jungle Book",966550600,1.75e+08,"en",27825,106,6.8,5811,278927,2016-04-07,"PG",18,"Drama",18.9802965318878,20.6892442090964,10.2336901761437,1750,9665.51,2016,"14-19","10-19"
"3774","The Jungle Book",966550600,1.75e+08,"en",27825,106,6.8,5811,278927,2016-04-07,"PG",10751,"Family",18.9802965318878,20.6892442090964,10.2336901761437,1750,9665.51,2016,"14-19","10-19"
"3775","The Jungle Book",966550600,1.75e+08,"en",27825,106,6.8,5811,278927,2016-04-07,"PG",14,"Fantasy",18.9802965318878,20.6892442090964,10.2336901761437,1750,9665.51,2016,"14-19","10-19"
"3776","Captain America Civil War",1153304495,2.4e+08,"en",94581,147,7.4,15539,271110,2016-04-27,"PG-13",28,"Action",19.2961494813063,20.8658971327001,11.4572118892018,2400,11533.04,2016,"14-19","10-19"
"3777","Captain America Civil War",1153304495,2.4e+08,"en",94581,147,7.4,15539,271110,2016-04-27,"PG-13",12,"Adventure",19.2961494813063,20.8658971327001,11.4572118892018,2400,11533.04,2016,"14-19","10-19"
"3778","Captain America Civil War",1153304495,2.4e+08,"en",94581,147,7.4,15539,271110,2016-04-27,"PG-13",878,"Science Fiction",19.2961494813063,20.8658971327001,11.4572118892018,2400,11533.04,2016,"14-19","10-19"
"3779","XMen Apocalypse",543934787,1.78e+08,"en",22998,144,6.5,9130,246655,2016-05-18,"PG-13",28,"Action",18.9972941082564,20.1143399207962,10.0431625346086,1780,5439.35,2016,"14-19","10-19"
"3780","XMen Apocalypse",543934787,1.78e+08,"en",22998,144,6.5,9130,246655,2016-05-18,"PG-13",12,"Adventure",18.9972941082564,20.1143399207962,10.0431625346086,1780,5439.35,2016,"14-19","10-19"
"3781","XMen Apocalypse",543934787,1.78e+08,"en",22998,144,6.5,9130,246655,2016-05-18,"PG-13",14,"Fantasy",18.9972941082564,20.1143399207962,10.0431625346086,1780,5439.35,2016,"14-19","10-19"
"3782","XMen Apocalypse",543934787,1.78e+08,"en",22998,144,6.5,9130,246655,2016-05-18,"PG-13",878,"Science Fiction",18.9972941082564,20.1143399207962,10.0431625346086,1780,5439.35,2016,"14-19","10-19"
"3783","Warcraft",433677183,1.6e+08,"en",18816,123,6.3,4544,68735,2016-05-25,"PG-13",28,"Action",18.8906843731981,19.8878109973225,9.84246285069835,1600,4336.77,2016,"14-19","10-19"
"3784","Warcraft",433677183,1.6e+08,"en",18816,123,6.3,4544,68735,2016-05-25,"PG-13",12,"Adventure",18.8906843731981,19.8878109973225,9.84246285069835,1600,4336.77,2016,"14-19","10-19"
"3785","Warcraft",433677183,1.6e+08,"en",18816,123,6.3,4544,68735,2016-05-25,"PG-13",14,"Fantasy",18.8906843731981,19.8878109973225,9.84246285069835,1600,4336.77,2016,"14-19","10-19"
"3786","Alice Through the Looking Glass",299457024,1.7e+08,"en",15424,113,6.5,4330,241259,2016-05-25,"PG",12,"Adventure",18.9513089950145,19.5174814727363,9.64368001685033,1700,2994.57,2016,"14-19","10-19"
"3787","Alice Through the Looking Glass",299457024,1.7e+08,"en",15424,113,6.5,4330,241259,2016-05-25,"PG",14,"Fantasy",18.9513089950145,19.5174814727363,9.64368001685033,1700,2994.57,2016,"14-19","10-19"
"3788","Alice Through the Looking Glass",299457024,1.7e+08,"en",15424,113,6.5,4330,241259,2016-05-25,"PG",10751,"Family",18.9513089950145,19.5174814727363,9.64368001685033,1700,2994.57,2016,"14-19","10-19"
"3789","The Handmaiden",37767206,8575000,"ko",18523,145,8.3,1567,290098,2016-06-01,"NR",18,"Drama",15.9643615510163,17.4469517178989,9.82676848212272,85.75,377.67,2016,"14-19","10-19"
"3790","The Handmaiden",37767206,8575000,"ko",18523,145,8.3,1567,290098,2016-06-01,"NR",53,"Thriller",15.9643615510163,17.4469517178989,9.82676848212272,85.75,377.67,2016,"14-19","10-19"
"3791","The Handmaiden",37767206,8575000,"ko",18523,145,8.3,1567,290098,2016-06-01,"NR",10749,"Romance",15.9643615510163,17.4469517178989,9.82676848212272,85.75,377.67,2016,"14-19","10-19"
"3792","Me Before You",207945075,2e+07,"en",16414,110,7.7,6705,296096,2016-06-01,"PG-13",18,"Drama",16.8112428315183,19.152784540295,9.70588990818966,200,2079.45,2016,"14-19","10-19"
"3793","Me Before You",207945075,2e+07,"en",16414,110,7.7,6705,296096,2016-06-01,"PG-13",10749,"Romance",16.8112428315183,19.152784540295,9.70588990818966,200,2079.45,2016,"14-19","10-19"
"3794","Now You See Me 2",334901337,9e+07,"en",14289,129,6.8,7518,291805,2016-06-02,"PG-13",28,"Action",18.3153202282945,19.629346529993,9.56724528946897,900,3349.01,2016,"14-19","10-19"
"3795","Now You See Me 2",334901337,9e+07,"en",14289,129,6.8,7518,291805,2016-06-02,"PG-13",35,"Comedy",18.3153202282945,19.629346529993,9.56724528946897,900,3349.01,2016,"14-19","10-19"
"3796","Now You See Me 2",334901337,9e+07,"en",14289,129,6.8,7518,291805,2016-06-02,"PG-13",53,"Thriller",18.3153202282945,19.629346529993,9.56724528946897,900,3349.01,2016,"14-19","10-19"
"3797","Finding Dory",1028570889,2e+08,"en",17028,97,7,8654,127380,2016-06-16,"PG",12,"Adventure",19.1138279245123,20.7514361893296,9.74261432694804,2000,10285.71,2016,"14-19","10-19"
"3798","Finding Dory",1028570889,2e+08,"en",17028,97,7,8654,127380,2016-06-16,"PG",16,"Animation",19.1138279245123,20.7514361893296,9.74261432694804,2000,10285.71,2016,"14-19","10-19"
"3799","Finding Dory",1028570889,2e+08,"en",17028,97,7,8654,127380,2016-06-16,"PG",35,"Comedy",19.1138279245123,20.7514361893296,9.74261432694804,2000,10285.71,2016,"14-19","10-19"
"3800","Finding Dory",1028570889,2e+08,"en",17028,97,7,8654,127380,2016-06-16,"PG",10751,"Family",19.1138279245123,20.7514361893296,9.74261432694804,2000,10285.71,2016,"14-19","10-19"
"3801","Ice Age Collision Course",408579038,1.05e+08,"en",14588,100,5.9,2725,278154,2016-06-23,"PG",12,"Adventure",18.4694709081218,19.828195937025,9.58795455192857,1050,4085.79,2016,"14-19","10-19"
"3802","Ice Age Collision Course",408579038,1.05e+08,"en",14588,100,5.9,2725,278154,2016-06-23,"PG",16,"Animation",18.4694709081218,19.828195937025,9.58795455192857,1050,4085.79,2016,"14-19","10-19"
"3803","Ice Age Collision Course",408579038,1.05e+08,"en",14588,100,5.9,2725,278154,2016-06-23,"PG",35,"Comedy",18.4694709081218,19.828195937025,9.58795455192857,1050,4085.79,2016,"14-19","10-19"
"3804","Ice Age Collision Course",408579038,1.05e+08,"en",14588,100,5.9,2725,278154,2016-06-23,"PG",10751,"Family",18.4694709081218,19.828195937025,9.58795455192857,1050,4085.79,2016,"14-19","10-19"
"3805","The Purge Election Year",118587880,1e+07,"en",12.66,105,6.3,3275,316727,2016-06-29,"R",28,"Action",16.1180956509583,18.5911648470631,2.53844741671603,100,1185.88,2016,"14-19","10-19"
"3806","The Purge Election Year",118587880,1e+07,"en",12.66,105,6.3,3275,316727,2016-06-29,"R",27,"Horror",16.1180956509583,18.5911648470631,2.53844741671603,100,1185.88,2016,"14-19","10-19"
"3807","The Purge Election Year",118587880,1e+07,"en",12.66,105,6.3,3275,316727,2016-06-29,"R",53,"Thriller",16.1180956509583,18.5911648470631,2.53844741671603,100,1185.88,2016,"14-19","10-19"
"3808","Star Trek Beyond",343471816,1.85e+08,"en",16141,122,6.7,4645,188927,2016-07-07,"PG-13",28,"Action",19.0358663830426,19.6546156167699,9.68911789777328,1850,3434.72,2016,"14-19","10-19"
"3809","Star Trek Beyond",343471816,1.85e+08,"en",16141,122,6.7,4645,188927,2016-07-07,"PG-13",12,"Adventure",19.0358663830426,19.6546156167699,9.68911789777328,1850,3434.72,2016,"14-19","10-19"
"3810","Star Trek Beyond",343471816,1.85e+08,"en",16141,122,6.7,4645,188927,2016-07-07,"PG-13",878,"Science Fiction",19.0358663830426,19.6546156167699,9.68911789777328,1850,3434.72,2016,"14-19","10-19"
"3811","Ghostbusters",229147509,1.44e+08,"en",17462,116,5.4,4212,43074,2016-07-14,"PG-13",28,"Action",18.7853238575403,19.2498764982515,9.76778237037075,1440,2291.48,2016,"14-19","10-19"
"3812","Ghostbusters",229147509,1.44e+08,"en",17462,116,5.4,4212,43074,2016-07-14,"PG-13",35,"Comedy",18.7853238575403,19.2498764982515,9.76778237037075,1440,2291.48,2016,"14-19","10-19"
"3813","Ghostbusters",229147509,1.44e+08,"en",17462,116,5.4,4212,43074,2016-07-14,"PG-13",14,"Fantasy",18.7853238575403,19.2498764982515,9.76778237037075,1440,2291.48,2016,"14-19","10-19"
"3814","Train to Busan",87547518,8820000,"ko",17196,118,7.7,3188,396535,2016-07-20,"PG-13",28,"Action",15.992532427983,18.2876922667797,9.75243207761617,88.2,875.48,2016,"14-19","10-19"
"3815","Train to Busan",87547518,8820000,"ko",17196,118,7.7,3188,396535,2016-07-20,"PG-13",27,"Horror",15.992532427983,18.2876922667797,9.75243207761617,88.2,875.48,2016,"14-19","10-19"
"3816","Train to Busan",87547518,8820000,"ko",17196,118,7.7,3188,396535,2016-07-20,"PG-13",53,"Thriller",15.992532427983,18.2876922667797,9.75243207761617,88.2,875.48,2016,"14-19","10-19"
"3817","Jason Bourne",415484914,1.2e+08,"en",14.66,123,6.2,3912,324668,2016-07-27,"PG-13",28,"Action",18.6030023007463,19.844956863538,2.68512269645851,1200,4154.85,2016,"14-19","10-19"
"3818","Jason Bourne",415484914,1.2e+08,"en",14.66,123,6.2,3912,324668,2016-07-27,"PG-13",53,"Thriller",18.6030023007463,19.844956863538,2.68512269645851,1200,4154.85,2016,"14-19","10-19"
"3819","Suicide Squad",745600054,1.76e+08,"en",15437,123,5.9,14937,297761,2016-08-03,"PG-13",28,"Action",18.9859945530024,20.4296998937605,9.64452250418184,1760,7456,2016,"14-19","10-19"
"3820","Suicide Squad",745600054,1.76e+08,"en",15437,123,5.9,14937,297761,2016-08-03,"PG-13",12,"Adventure",18.9859945530024,20.4296998937605,9.64452250418184,1760,7456,2016,"14-19","10-19"
"3821","Suicide Squad",745600054,1.76e+08,"en",15437,123,5.9,14937,297761,2016-08-03,"PG-13",80,"Crime",18.9859945530024,20.4296998937605,9.64452250418184,1760,7456,2016,"14-19","10-19"
"3822","Suicide Squad",745600054,1.76e+08,"en",15437,123,5.9,14937,297761,2016-08-03,"PG-13",14,"Fantasy",18.9859945530024,20.4296998937605,9.64452250418184,1760,7456,2016,"14-19","10-19"
"3823","Suicide Squad",745600054,1.76e+08,"en",15437,123,5.9,14937,297761,2016-08-03,"PG-13",878,"Science Fiction",18.9859945530024,20.4296998937605,9.64452250418184,1760,7456,2016,"14-19","10-19"
"3824","Kubo and the Two Strings",69929545,6e+07,"en",18053,102,7.7,2331,313297,2016-08-18,"PG",12,"Adventure",17.9098551201864,18.0629987931524,9.80106715493666,600,699.3,2016,"14-19","10-19"
"3825","Kubo and the Two Strings",69929545,6e+07,"en",18053,102,7.7,2331,313297,2016-08-18,"PG",16,"Animation",17.9098551201864,18.0629987931524,9.80106715493666,600,699.3,2016,"14-19","10-19"
"3826","Kubo and the Two Strings",69929545,6e+07,"en",18053,102,7.7,2331,313297,2016-08-18,"PG",10751,"Family",17.9098551201864,18.0629987931524,9.80106715493666,600,699.3,2016,"14-19","10-19"
"3827","Sully",240797623,6e+07,"en",15.72,96,7.1,4442,363676,2016-09-07,"PG-13",18,"Drama",17.9098551201864,19.2994674000878,2.75493378700106,600,2407.98,2016,"14-19","10-19"
"3828","Sully",240797623,6e+07,"en",15.72,96,7.1,4442,363676,2016-09-07,"PG-13",36,"History",17.9098551201864,19.2994674000878,2.75493378700106,600,2407.98,2016,"14-19","10-19"
"3829","Hacksaw Ridge",175302354,4e+07,"en",14121,139,8.1,7515,324786,2016-10-07,"R",18,"Drama",17.5043900120782,18.9820227782097,9.55541833006925,400,1753.02,2016,"14-19","10-19"
"3830","Hacksaw Ridge",175302354,4e+07,"en",14121,139,8.1,7515,324786,2016-10-07,"R",36,"History",17.5043900120782,18.9820227782097,9.55541833006925,400,1753.02,2016,"14-19","10-19"
"3831","Hacksaw Ridge",175302354,4e+07,"en",14121,139,8.1,7515,324786,2016-10-07,"R",10752,"War",17.5043900120782,18.9820227782097,9.55541833006925,400,1753.02,2016,"14-19","10-19"
"3832","Trolls",346864462,1.25e+08,"en",16184,92,6.6,2101,136799,2016-10-13,"PG",12,"Adventure",18.6438242952666,19.6644446621837,9.69177837884758,1250,3468.64,2016,"14-19","10-19"
"3833","Trolls",346864462,1.25e+08,"en",16184,92,6.6,2101,136799,2016-10-13,"PG",16,"Animation",18.6438242952666,19.6644446621837,9.69177837884758,1250,3468.64,2016,"14-19","10-19"
"3834","Trolls",346864462,1.25e+08,"en",16184,92,6.6,2101,136799,2016-10-13,"PG",35,"Comedy",18.6438242952666,19.6644446621837,9.69177837884758,1250,3468.64,2016,"14-19","10-19"
"3835","Trolls",346864462,1.25e+08,"en",16184,92,6.6,2101,136799,2016-10-13,"PG",14,"Fantasy",18.6438242952666,19.6644446621837,9.69177837884758,1250,3468.64,2016,"14-19","10-19"
"3836","Trolls",346864462,1.25e+08,"en",16184,92,6.6,2101,136799,2016-10-13,"PG",10402,"Music",18.6438242952666,19.6644446621837,9.69177837884758,1250,3468.64,2016,"14-19","10-19"
"3837","Trolls",346864462,1.25e+08,"en",16184,92,6.6,2101,136799,2016-10-13,"PG",10751,"Family",18.6438242952666,19.6644446621837,9.69177837884758,1250,3468.64,2016,"14-19","10-19"
"3838","Doctor Strange",677700000,1.65e+08,"en",24149,115,7.4,14228,284052,2016-10-25,"PG-13",28,"Action",18.9214560318649,20.3342152701063,10.0919982503559,1650,6777,2016,"14-19","10-19"
"3839","Doctor Strange",677700000,1.65e+08,"en",24149,115,7.4,14228,284052,2016-10-25,"PG-13",12,"Adventure",18.9214560318649,20.3342152701063,10.0919982503559,1650,6777,2016,"14-19","10-19"
"3840","Doctor Strange",677700000,1.65e+08,"en",24149,115,7.4,14228,284052,2016-10-25,"PG-13",14,"Fantasy",18.9214560318649,20.3342152701063,10.0919982503559,1650,6777,2016,"14-19","10-19"
"3841","Doctor Strange",677700000,1.65e+08,"en",24149,115,7.4,14228,284052,2016-10-25,"PG-13",878,"Science Fiction",18.9214560318649,20.3342152701063,10.0919982503559,1650,6777,2016,"14-19","10-19"
"3842","Arrival",203388186,4.7e+07,"en",21835,116,7.5,11673,329865,2016-11-10,"PG-13",18,"Drama",17.6656581596743,19.130626957296,9.99126946591966,470,2033.88,2016,"14-19","10-19"
"3843","Arrival",203388186,4.7e+07,"en",21835,116,7.5,11673,329865,2016-11-10,"PG-13",9648,"Mystery",17.6656581596743,19.130626957296,9.99126946591966,470,2033.88,2016,"14-19","10-19"
"3844","Arrival",203388186,4.7e+07,"en",21835,116,7.5,11673,329865,2016-11-10,"PG-13",878,"Science Fiction",17.6656581596743,19.130626957296,9.99126946591966,470,2033.88,2016,"14-19","10-19"
"3845","Fantastic Beasts and Where to Find Them",809342332,1.8e+08,"en",26674,133,7.4,13434,259316,2016-11-16,"PG-13",12,"Adventure",19.0084674088545,20.5117325400299,10.1914445871823,1800,8093.42,2016,"14-19","10-19"
